Datetime_GMT-3,DOY,H,D,Z,Hours_in_day,Hours_in_year,Data_source
1964-01-12 13:00:00,12,28425.0,-16.011666666666667,8172.0,13,278,TTB_staff_DTA_files
1964-01-12 14:00:00,12,28416.0,-16.003333333333334,8188.0,14,279,TTB_staff_DTA_files
1964-01-12 15:00:00,12,28414.0,-15.985000000000001,8192.0,15,280,TTB_staff_DTA_files
1964-01-12 16:00:00,12,28418.0,-15.981666666666666,8190.0,16,281,TTB_staff_DTA_files
1964-01-12 17:00:00,12,28418.0,-15.986666666666668,8191.0,17,282,TTB_staff_DTA_files
1964-01-12 18:00:00,12,28421.0,-15.985000000000001,8194.0,18,283,TTB_staff_DTA_files
1964-01-12 19:00:00,12,28424.0,-15.978333333333333,8197.0,19,284,TTB_staff_DTA_files
1964-01-12 20:00:00,12,28423.0,-15.97,8197.0,20,285,TTB_staff_DTA_files
1964-01-12 21:00:00,12,28421.0,-15.978333333333333,8198.0,21,286,TTB_staff_DTA_files
1964-01-12 22:00:00,12,28421.0,-15.978333333333333,8199.0,22,287,TTB_staff_DTA_files
1964-01-12 23:00:00,12,28420.0,-15.979999999999999,8201.0,23,288,TTB_staff_DTA_files
1964-01-13 00:00:00,13,28423.0,-15.979999999999999,8201.0,0,289,TTB_staff_DTA_files
1964-01-13 01:00:00,13,28423.0,-15.979999999999999,8201.0,1,290,TTB_staff_DTA_files
1964-01-13 02:00:00,13,28424.0,-15.981666666666666,8201.0,2,291,TTB_staff_DTA_files
1964-01-13 03:00:00,13,28427.0,-15.983333333333333,8201.0,3,292,TTB_staff_DTA_files
1964-01-13 04:00:00,13,28429.0,-15.985000000000001,8201.0,4,293,TTB_staff_DTA_files
1964-01-13 05:00:00,13,28431.0,-15.986666666666668,8201.0,5,294,TTB_staff_DTA_files
1964-01-13 06:00:00,13,28437.0,-15.995000000000001,8195.0,6,295,TTB_staff_DTA_files
1964-01-13 07:00:00,13,28449.0,-15.998333333333333,8191.0,7,296,TTB_staff_DTA_files
1964-01-13 08:00:00,13,28458.0,-15.988333333333333,8187.0,8,297,TTB_staff_DTA_files
1964-01-13 09:00:00,13,28462.0,-15.979999999999999,8179.0,9,298,TTB_staff_DTA_files
1964-01-13 10:00:00,13,28462.0,-15.975,8180.0,10,299,TTB_staff_DTA_files
1964-01-13 11:00:00,13,28451.0,-15.961666666666668,8190.0,11,300,TTB_staff_DTA_files
1964-01-13 12:00:00,13,28441.0,-15.965,8198.0,12,301,TTB_staff_DTA_files
1964-01-13 13:00:00,13,28435.0,-15.993333333333334,8201.0,13,302,TTB_staff_DTA_files
1964-01-13 14:00:00,13,28434.0,-16.003333333333334,8204.0,14,303,TTB_staff_DTA_files
1964-01-13 15:00:00,13,28433.0,-15.979999999999999,8209.0,15,304,TTB_staff_DTA_files
1964-01-13 16:00:00,13,28433.0,-15.955,8202.0,16,305,TTB_staff_DTA_files
1964-01-13 17:00:00,13,28435.0,-15.965,8197.0,17,306,TTB_staff_DTA_files
1964-01-13 18:00:00,13,28430.0,-15.975,8197.0,18,307,TTB_staff_DTA_files
1964-01-13 19:00:00,13,28428.0,-15.973333333333333,8200.0,19,308,TTB_staff_DTA_files
1964-01-13 20:00:00,13,28427.0,-15.973333333333333,8201.0,20,309,TTB_staff_DTA_files
1964-01-13 21:00:00,13,28428.0,-15.971666666666666,8201.0,21,310,TTB_staff_DTA_files
1964-01-13 22:00:00,13,28427.0,-15.975,8201.0,22,311,TTB_staff_DTA_files
1964-01-13 23:00:00,13,28427.0,-15.978333333333333,8201.0,23,312,TTB_staff_DTA_files
1964-01-14 00:00:00,14,28426.0,-15.979999999999999,8201.0,0,313,TTB_staff_DTA_files
1964-01-14 01:00:00,14,28426.0,-15.978333333333333,8201.0,1,314,TTB_staff_DTA_files
1964-01-14 02:00:00,14,28427.0,-15.979999999999999,8201.0,2,315,TTB_staff_DTA_files
1964-01-14 03:00:00,14,28430.0,-15.983333333333333,8201.0,3,316,TTB_staff_DTA_files
1964-01-14 04:00:00,14,28431.0,-15.981666666666666,8202.0,4,317,TTB_staff_DTA_files
1964-01-14 05:00:00,14,28433.0,-15.979999999999999,8202.0,5,318,TTB_staff_DTA_files
1964-01-14 06:00:00,14,28435.0,-15.981666666666666,8198.0,6,319,TTB_staff_DTA_files
1964-01-14 07:00:00,14,28444.0,-15.979999999999999,8198.0,7,320,TTB_staff_DTA_files
1964-01-14 08:00:00,14,28455.0,-15.953333333333335,8194.0,8,321,TTB_staff_DTA_files
1964-01-14 09:00:00,14,28465.0,-15.931666666666667,8182.0,9,322,TTB_staff_DTA_files
1964-01-14 10:00:00,14,28473.0,-15.928333333333335,8169.0,10,323,TTB_staff_DTA_files
1964-01-14 11:00:00,14,28473.0,-15.96,8167.0,11,324,TTB_staff_DTA_files
1964-01-14 12:00:00,14,28462.0,-15.983333333333333,8179.0,12,325,TTB_staff_DTA_files
1964-01-14 13:00:00,14,28453.0,-16.005,8188.0,13,326,TTB_staff_DTA_files
1964-01-14 14:00:00,14,28445.0,-16.013333333333332,8195.0,14,327,TTB_staff_DTA_files
1964-01-14 15:00:00,14,28439.0,-16.00166666666667,8201.0,15,328,TTB_staff_DTA_files
1964-01-14 16:00:00,14,28435.0,-15.985000000000001,8198.0,16,329,TTB_staff_DTA_files
1964-01-14 17:00:00,14,28434.0,-15.978333333333333,8197.0,17,330,TTB_staff_DTA_files
1964-01-14 18:00:00,14,28434.0,-15.975,8197.0,18,331,TTB_staff_DTA_files
1964-01-14 19:00:00,14,28433.0,-15.973333333333333,8198.0,19,332,TTB_staff_DTA_files
1964-01-14 20:00:00,14,28433.0,-15.971666666666666,8197.0,20,333,TTB_staff_DTA_files
1964-01-14 21:00:00,14,28433.0,-15.971666666666666,8198.0,21,334,TTB_staff_DTA_files
1964-01-14 22:00:00,14,28432.0,-15.973333333333333,8197.0,22,335,TTB_staff_DTA_files
1964-01-14 23:00:00,14,28431.0,-15.975,8198.0,23,336,TTB_staff_DTA_files
1964-01-15 00:00:00,15,28430.0,-15.978333333333333,8199.0,0,337,TTB_staff_DTA_files
1964-01-15 01:00:00,15,28432.0,-15.978333333333333,8199.0,1,338,TTB_staff_DTA_files
1964-01-15 02:00:00,15,28433.0,-15.979999999999999,8199.0,2,339,TTB_staff_DTA_files
1964-01-15 03:00:00,15,28435.0,-15.981666666666666,8199.0,3,340,TTB_staff_DTA_files
1964-01-15 04:00:00,15,28436.0,-15.981666666666666,8200.0,4,341,TTB_staff_DTA_files
1964-01-15 05:00:00,15,28438.0,-15.979999999999999,8200.0,5,342,TTB_staff_DTA_files
1964-01-15 06:00:00,15,28446.0,-15.995000000000001,8195.0,6,343,TTB_staff_DTA_files
1964-01-15 07:00:00,15,28462.0,-16.00166666666667,8195.0,7,344,TTB_staff_DTA_files
1964-01-15 08:00:00,15,28473.0,-15.979999999999999,8195.0,8,345,TTB_staff_DTA_files
1964-01-15 09:00:00,15,28484.0,-15.96,8190.0,9,346,TTB_staff_DTA_files
1964-01-15 10:00:00,15,28484.0,-15.961666666666668,8187.0,10,347,TTB_staff_DTA_files
1964-01-15 11:00:00,15,28483.0,-15.986666666666668,8180.0,11,348,TTB_staff_DTA_files
1964-01-15 12:00:00,15,28476.0,-16.013333333333332,8189.0,12,349,TTB_staff_DTA_files
1964-01-15 13:00:00,15,28461.0,-16.028333333333332,8199.0,13,350,TTB_staff_DTA_files
1964-01-15 14:00:00,15,28446.0,-16.013333333333332,8206.0,14,351,TTB_staff_DTA_files
1964-01-15 15:00:00,15,28438.0,-15.995000000000001,8207.0,15,352,TTB_staff_DTA_files
1964-01-15 16:00:00,15,28438.0,-15.97,8203.0,16,353,TTB_staff_DTA_files
1964-01-15 17:00:00,15,28442.0,-15.96,8198.0,17,354,TTB_staff_DTA_files
1964-01-15 18:00:00,15,28442.0,-15.96,8198.0,18,355,TTB_staff_DTA_files
1964-01-15 19:00:00,15,28442.0,-15.956666666666667,8198.0,19,356,TTB_staff_DTA_files
1964-01-15 20:00:00,15,28440.0,-15.948333333333332,8198.0,20,357,TTB_staff_DTA_files
1964-01-15 21:00:00,15,28443.0,-15.948333333333332,8198.0,21,358,TTB_staff_DTA_files
1964-01-15 22:00:00,15,28451.0,-15.946666666666665,8195.0,22,359,TTB_staff_DTA_files
1964-01-15 23:00:00,15,28443.0,-15.953333333333335,8198.0,23,360,TTB_staff_DTA_files
1964-01-16 00:00:00,16,28447.0,-15.96,8196.0,0,361,TTB_staff_DTA_files
1964-01-16 01:00:00,16,28451.0,-15.971666666666666,8195.0,1,362,TTB_staff_DTA_files
1964-01-16 02:00:00,16,28451.0,-15.993333333333334,8198.0,2,363,TTB_staff_DTA_files
1964-01-16 03:00:00,16,28436.0,-15.993333333333334,8202.0,3,364,TTB_staff_DTA_files
1964-01-16 04:00:00,16,28432.0,-15.981666666666666,8202.0,4,365,TTB_staff_DTA_files
1964-01-16 05:00:00,16,28438.0,-15.991666666666667,8202.0,5,366,TTB_staff_DTA_files
1964-01-16 06:00:00,16,28440.0,-16.00166666666667,8202.0,6,367,TTB_staff_DTA_files
1964-01-16 07:00:00,16,28454.0,-16.00166666666667,8202.0,7,368,TTB_staff_DTA_files
1964-01-16 08:00:00,16,28449.0,-15.995000000000001,8206.0,8,369,TTB_staff_DTA_files
1964-01-16 09:00:00,16,28440.0,-15.963333333333333,8206.0,9,370,TTB_staff_DTA_files
1964-01-16 10:00:00,16,28440.0,-15.943333333333333,8191.0,10,371,TTB_staff_DTA_files
1964-01-16 11:00:00,16,28447.0,-15.926666666666668,8173.0,11,372,TTB_staff_DTA_files
1964-01-16 12:00:00,16,28424.0,-15.951666666666666,8176.0,12,373,TTB_staff_DTA_files
1964-01-16 13:00:00,16,28398.0,-16.0,8191.0,13,374,TTB_staff_DTA_files
1964-01-16 14:00:00,16,28403.0,-16.026666666666667,8198.0,14,375,TTB_staff_DTA_files
1964-01-16 15:00:00,16,28398.0,-16.023333333333333,8209.0,15,376,TTB_staff_DTA_files
1964-01-16 16:00:00,16,28398.0,-16.005,8206.0,16,377,TTB_staff_DTA_files
1964-01-16 17:00:00,16,28396.0,-15.998333333333333,8202.0,17,378,TTB_staff_DTA_files
1964-01-16 18:00:00,16,28399.0,-15.988333333333333,8202.0,18,379,TTB_staff_DTA_files
1964-01-16 19:00:00,16,28399.0,-15.978333333333333,8201.0,19,380,TTB_staff_DTA_files
1964-01-16 20:00:00,16,28407.0,-15.978333333333333,8199.0,20,381,TTB_staff_DTA_files
1964-01-16 21:00:00,16,28403.0,-15.97,8199.0,21,382,TTB_staff_DTA_files
1964-01-16 22:00:00,16,28397.0,-15.971666666666666,8201.0,22,383,TTB_staff_DTA_files
1964-01-16 23:00:00,16,28409.0,-15.978333333333333,8198.0,23,384,TTB_staff_DTA_files
1964-01-17 00:00:00,17,28419.0,-15.985000000000001,8199.0,0,385,TTB_staff_DTA_files
1964-01-17 01:00:00,17,28417.0,-15.99,8200.0,1,386,TTB_staff_DTA_files
1964-01-17 02:00:00,17,28420.0,-15.993333333333334,8200.0,2,387,TTB_staff_DTA_files
1964-01-17 03:00:00,17,28418.0,-15.996666666666666,8201.0,3,388,TTB_staff_DTA_files
1964-01-17 04:00:00,17,28425.0,-16.008333333333333,8201.0,4,389,TTB_staff_DTA_files
1964-01-17 05:00:00,17,28420.0,-15.996666666666666,8206.0,5,390,TTB_staff_DTA_files
1964-01-17 06:00:00,17,28420.0,-15.991666666666667,8204.0,6,391,TTB_staff_DTA_files
1964-01-17 07:00:00,17,28429.0,-15.995000000000001,8209.0,7,392,TTB_staff_DTA_files
1964-01-17 08:00:00,17,28423.0,-15.971666666666666,8213.0,8,393,TTB_staff_DTA_files
1964-01-17 09:00:00,17,28433.0,-15.953333333333335,8204.0,9,394,TTB_staff_DTA_files
1964-01-17 10:00:00,17,28440.0,-15.93,8198.0,10,395,TTB_staff_DTA_files
1964-01-17 11:00:00,17,28441.0,-15.91,8184.0,11,396,TTB_staff_DTA_files
1964-01-17 12:00:00,17,28451.0,-15.978333333333333,8169.0,12,397,TTB_staff_DTA_files
1964-01-17 13:00:00,17,28455.0,-16.023333333333333,8186.0,13,398,TTB_staff_DTA_files
1964-01-17 14:00:00,17,28439.0,-16.005,8196.0,14,399,TTB_staff_DTA_files
1964-01-17 15:00:00,17,28424.0,-15.991666666666667,8204.0,15,400,TTB_staff_DTA_files
1964-01-17 16:00:00,17,28417.0,-15.968333333333334,8205.0,16,401,TTB_staff_DTA_files
1964-01-17 17:00:00,17,28417.0,-15.963333333333333,8201.0,17,402,TTB_staff_DTA_files
1964-01-17 18:00:00,17,28423.0,-15.968333333333334,8198.0,18,403,TTB_staff_DTA_files
1964-01-17 19:00:00,17,28420.0,-15.97,8201.0,19,404,TTB_staff_DTA_files
1964-01-17 20:00:00,17,28418.0,-15.97,8203.0,20,405,TTB_staff_DTA_files
1964-01-17 21:00:00,17,28416.0,-15.97,8203.0,21,406,TTB_staff_DTA_files
1964-01-17 22:00:00,17,28415.0,-15.975,8203.0,22,407,TTB_staff_DTA_files
1964-01-17 23:00:00,17,28419.0,-15.979999999999999,8203.0,23,408,TTB_staff_DTA_files
1964-01-18 00:00:00,18,28412.0,-15.988333333333333,8205.0,0,409,TTB_staff_DTA_files
1964-01-18 01:00:00,18,28408.0,-15.993333333333334,8204.0,1,410,TTB_staff_DTA_files
1964-01-18 02:00:00,18,28416.0,-16.0,8204.0,2,411,TTB_staff_DTA_files
1964-01-18 03:00:00,18,28419.0,-15.996666666666666,8204.0,3,412,TTB_staff_DTA_files
1964-01-18 04:00:00,18,28422.0,-15.996666666666666,8203.0,4,413,TTB_staff_DTA_files
1964-01-18 05:00:00,18,28426.0,-15.995000000000001,8203.0,5,414,TTB_staff_DTA_files
1964-01-18 06:00:00,18,28431.0,-15.983333333333333,8202.0,6,415,TTB_staff_DTA_files
1964-01-18 07:00:00,18,28435.0,-15.978333333333333,8199.0,7,416,TTB_staff_DTA_files
1964-01-18 08:00:00,18,28447.0,-15.96,8194.0,8,417,TTB_staff_DTA_files
1964-01-18 09:00:00,18,28462.0,-15.955,8183.0,9,418,TTB_staff_DTA_files
1964-01-18 10:00:00,18,28465.0,-15.965,8173.0,10,419,TTB_staff_DTA_files
1964-01-18 11:00:00,18,28466.0,-15.97,8172.0,11,420,TTB_staff_DTA_files
1964-01-18 12:00:00,18,28463.0,-15.983333333333333,8180.0,12,421,TTB_staff_DTA_files
1964-01-18 13:00:00,18,28458.0,-16.0,8184.0,13,422,TTB_staff_DTA_files
1964-01-18 14:00:00,18,28439.0,-16.013333333333332,8195.0,14,423,TTB_staff_DTA_files
1964-01-18 15:00:00,18,28423.0,-16.00166666666667,8205.0,15,424,TTB_staff_DTA_files
1964-01-18 16:00:00,18,28422.0,-15.985000000000001,8202.0,16,425,TTB_staff_DTA_files
1964-01-18 17:00:00,18,28422.0,-15.973333333333333,8199.0,17,426,TTB_staff_DTA_files
1964-01-18 18:00:00,18,28422.0,-15.978333333333333,8199.0,18,427,TTB_staff_DTA_files
1964-01-18 19:00:00,18,28420.0,-15.973333333333333,8199.0,19,428,TTB_staff_DTA_files
1964-01-18 20:00:00,18,28421.0,-15.975,8198.0,20,429,TTB_staff_DTA_files
1964-01-18 21:00:00,18,28422.0,-15.975,8198.0,21,430,TTB_staff_DTA_files
1964-01-18 22:00:00,18,28421.0,-15.978333333333333,8198.0,22,431,TTB_staff_DTA_files
1964-01-18 23:00:00,18,28421.0,-15.979999999999999,8198.0,23,432,TTB_staff_DTA_files
1964-01-19 00:00:00,19,28422.0,-15.986666666666668,8200.0,0,433,TTB_staff_DTA_files
1964-01-19 01:00:00,19,28422.0,-15.988333333333333,8200.0,1,434,TTB_staff_DTA_files
1964-01-19 02:00:00,19,28424.0,-15.993333333333334,8200.0,2,435,TTB_staff_DTA_files
1964-01-19 03:00:00,19,28429.0,-15.995000000000001,8199.0,3,436,TTB_staff_DTA_files
1964-01-19 04:00:00,19,28433.0,-15.993333333333334,8200.0,4,437,TTB_staff_DTA_files
1964-01-19 05:00:00,19,28431.0,-15.985000000000001,8203.0,5,438,TTB_staff_DTA_files
1964-01-19 06:00:00,19,28427.0,-15.983333333333333,8203.0,6,439,TTB_staff_DTA_files
1964-01-19 07:00:00,19,28431.0,-15.993333333333334,8206.0,7,440,TTB_staff_DTA_files
1964-01-19 08:00:00,19,28438.0,-15.981666666666666,8202.0,8,441,TTB_staff_DTA_files
1964-01-19 09:00:00,19,28455.0,-15.978333333333333,8196.0,9,442,TTB_staff_DTA_files
1964-01-19 10:00:00,19,28471.0,-15.96,8187.0,10,443,TTB_staff_DTA_files
1964-01-19 11:00:00,19,28478.0,-15.96,8169.0,11,444,TTB_staff_DTA_files
1964-01-19 12:00:00,19,28485.0,-16.011666666666667,8156.0,12,445,TTB_staff_DTA_files
1964-01-19 13:00:00,19,28472.0,-16.016666666666666,8167.0,13,446,TTB_staff_DTA_files
1964-01-19 14:00:00,19,28447.0,-16.02,8174.0,14,447,TTB_staff_DTA_files
1964-01-19 15:00:00,19,28433.0,-16.026666666666667,8185.0,15,448,TTB_staff_DTA_files
1964-01-19 16:00:00,19,28424.0,-16.00166666666667,8196.0,16,449,TTB_staff_DTA_files
1964-01-19 17:00:00,19,28415.0,-15.983333333333333,8199.0,17,450,TTB_staff_DTA_files
1964-01-19 18:00:00,19,28425.0,-15.978333333333333,8196.0,18,451,TTB_staff_DTA_files
1964-01-19 19:00:00,19,28425.0,-15.975,8196.0,19,452,TTB_staff_DTA_files
1964-01-19 20:00:00,19,28419.0,-15.971666666666666,8197.0,20,453,TTB_staff_DTA_files
1964-01-19 21:00:00,19,28414.0,-15.968333333333334,8196.0,21,454,TTB_staff_DTA_files
1964-01-19 22:00:00,19,28413.0,-15.975,8197.0,22,455,TTB_staff_DTA_files
1964-01-19 23:00:00,19,28418.0,-15.978333333333333,8196.0,23,456,TTB_staff_DTA_files
1964-01-20 00:00:00,20,28423.0,-15.981666666666666,8196.0,0,457,TTB_staff_DTA_files
1964-01-20 01:00:00,20,28427.0,-15.983333333333333,8197.0,1,458,TTB_staff_DTA_files
1964-01-20 02:00:00,20,28425.0,-15.991666666666667,8199.0,2,459,TTB_staff_DTA_files
1964-01-20 03:00:00,20,28425.0,-15.993333333333334,8200.0,3,460,TTB_staff_DTA_files
1964-01-20 04:00:00,20,28427.0,-15.991666666666667,8200.0,4,461,TTB_staff_DTA_files
1964-01-20 05:00:00,20,28429.0,-15.986666666666668,8200.0,5,462,TTB_staff_DTA_files
1964-01-20 06:00:00,20,28427.0,-15.978333333333333,8203.0,6,463,TTB_staff_DTA_files
1964-01-20 07:00:00,20,28429.0,-15.963333333333333,8201.0,7,464,TTB_staff_DTA_files
1964-01-20 08:00:00,20,28433.0,-15.941666666666666,8192.0,8,465,TTB_staff_DTA_files
1964-01-20 09:00:00,20,28400.0,nan,8150.0,9,466,TTB_staff_DTA_files
1964-01-20 10:00:00,20,28458.0,-15.926666666666668,8170.0,10,467,TTB_staff_DTA_files
1964-01-20 11:00:00,20,28458.0,-15.931666666666667,8159.0,11,468,TTB_staff_DTA_files
1964-01-20 12:00:00,20,28458.0,-16.0,8147.0,12,469,TTB_staff_DTA_files
1964-01-20 13:00:00,20,28450.0,-16.02,8152.0,13,470,TTB_staff_DTA_files
1964-01-20 14:00:00,20,28442.0,-16.026666666666667,8159.0,14,471,TTB_staff_DTA_files
1964-01-20 15:00:00,20,28437.0,-16.021666666666665,8170.0,15,472,TTB_staff_DTA_files
1964-01-20 16:00:00,20,28434.0,-16.013333333333332,8181.0,16,473,TTB_staff_DTA_files
1964-01-20 17:00:00,20,28429.0,-15.995000000000001,8189.0,17,474,TTB_staff_DTA_files
1964-01-20 18:00:00,20,28428.0,-15.979999999999999,8193.0,18,475,TTB_staff_DTA_files
1964-01-20 19:00:00,20,28427.0,-15.978333333333333,8196.0,19,476,TTB_staff_DTA_files
1964-01-20 20:00:00,20,28427.0,-15.971666666666666,8196.0,20,477,TTB_staff_DTA_files
1964-01-20 21:00:00,20,28424.0,-15.97,8196.0,21,478,TTB_staff_DTA_files
1964-01-20 22:00:00,20,28423.0,-15.975,8196.0,22,479,TTB_staff_DTA_files
1964-01-20 23:00:00,20,28427.0,-15.978333333333333,8196.0,23,480,TTB_staff_DTA_files
1964-01-21 00:00:00,21,28425.0,-15.981666666666666,8200.0,0,481,TTB_staff_DTA_files
1964-01-21 01:00:00,21,28425.0,-15.983333333333333,8200.0,1,482,TTB_staff_DTA_files
1964-01-21 02:00:00,21,28427.0,-15.986666666666668,8200.0,2,483,TTB_staff_DTA_files
1964-01-21 03:00:00,21,28430.0,-15.99,8200.0,3,484,TTB_staff_DTA_files
1964-01-21 04:00:00,21,28430.0,-15.99,8202.0,4,485,TTB_staff_DTA_files
1964-01-21 05:00:00,21,28430.0,-15.988333333333333,8204.0,5,486,TTB_staff_DTA_files
1964-01-21 06:00:00,21,28434.0,-15.991666666666667,8200.0,6,487,TTB_staff_DTA_files
1964-01-21 07:00:00,21,28442.0,-15.996666666666666,8201.0,7,488,TTB_staff_DTA_files
1964-01-21 08:00:00,21,28444.0,-15.986666666666668,8205.0,8,489,TTB_staff_DTA_files
1964-01-21 09:00:00,21,28451.0,-15.961666666666668,8206.0,9,490,TTB_staff_DTA_files
1964-01-21 10:00:00,21,28454.0,-15.94,8206.0,10,491,TTB_staff_DTA_files
1964-01-21 11:00:00,21,28457.0,-15.93,8197.0,11,492,TTB_staff_DTA_files
1964-01-21 12:00:00,21,28459.0,-15.971666666666666,8186.0,12,493,TTB_staff_DTA_files
1964-01-21 13:00:00,21,28454.0,-15.995000000000001,8192.0,13,494,TTB_staff_DTA_files
1964-01-21 14:00:00,21,28443.0,-15.996666666666666,8197.0,14,495,TTB_staff_DTA_files
1964-01-21 15:00:00,21,28433.0,-15.995000000000001,8194.0,15,496,TTB_staff_DTA_files
1964-01-21 16:00:00,21,28433.0,-15.995000000000001,8191.0,16,497,TTB_staff_DTA_files
1964-01-21 17:00:00,21,28436.0,-15.993333333333334,8193.0,17,498,TTB_staff_DTA_files
1964-01-21 18:00:00,21,28438.0,-15.979999999999999,8197.0,18,499,TTB_staff_DTA_files
1964-01-21 19:00:00,21,28435.0,-15.973333333333333,8197.0,19,500,TTB_staff_DTA_files
1964-01-21 20:00:00,21,28434.0,-15.971666666666666,8197.0,20,501,TTB_staff_DTA_files
1964-01-21 21:00:00,21,28434.0,-15.973333333333333,8198.0,21,502,TTB_staff_DTA_files
1964-01-21 22:00:00,21,28433.0,-15.975,8199.0,22,503,TTB_staff_DTA_files
1964-01-21 23:00:00,21,28435.0,-15.978333333333333,8198.0,23,504,TTB_staff_DTA_files
1964-01-22 00:00:00,22,28431.0,-15.981666666666666,8201.0,0,505,TTB_staff_DTA_files
1964-01-22 01:00:00,22,28428.0,-15.985000000000001,8202.0,1,506,TTB_staff_DTA_files
1964-01-22 02:00:00,22,28428.0,-15.99,8203.0,2,507,TTB_staff_DTA_files
1964-01-22 03:00:00,22,28426.0,-15.995000000000001,8204.0,3,508,TTB_staff_DTA_files
1964-01-22 04:00:00,22,28428.0,-15.995000000000001,8204.0,4,509,TTB_staff_DTA_files
1964-01-22 05:00:00,22,28429.0,-15.995000000000001,8204.0,5,510,TTB_staff_DTA_files
1964-01-22 06:00:00,22,28432.0,-15.985000000000001,8202.0,6,511,TTB_staff_DTA_files
1964-01-22 07:00:00,22,28434.0,-15.973333333333333,8201.0,7,512,TTB_staff_DTA_files
1964-01-22 08:00:00,22,28438.0,-15.945,8193.0,8,513,TTB_staff_DTA_files
1964-01-22 09:00:00,22,28443.0,-15.935,8186.0,9,514,TTB_staff_DTA_files
1964-01-22 10:00:00,22,28447.0,-15.933333333333334,8179.0,10,515,TTB_staff_DTA_files
1964-01-22 11:00:00,22,28453.0,-15.935,8178.0,11,516,TTB_staff_DTA_files
1964-01-22 12:00:00,22,28456.0,-15.95,8175.0,12,517,TTB_staff_DTA_files
1964-01-22 13:00:00,22,28452.0,-15.978333333333333,8179.0,13,518,TTB_staff_DTA_files
1964-01-22 14:00:00,22,28436.0,-16.0,8174.0,14,519,TTB_staff_DTA_files
1964-01-22 15:00:00,22,28432.0,-16.011666666666667,8182.0,15,520,TTB_staff_DTA_files
1964-01-22 16:00:00,22,28432.0,-15.998333333333333,8190.0,16,521,TTB_staff_DTA_files
1964-01-22 17:00:00,22,28433.0,-15.991666666666667,8196.0,17,522,TTB_staff_DTA_files
1964-01-22 18:00:00,22,28433.0,-15.979999999999999,8198.0,18,523,TTB_staff_DTA_files
1964-01-22 19:00:00,22,28433.0,-15.978333333333333,8198.0,19,524,TTB_staff_DTA_files
1964-01-22 20:00:00,22,28433.0,-15.973333333333333,8200.0,20,525,TTB_staff_DTA_files
1964-01-22 21:00:00,22,28432.0,-15.973333333333333,8200.0,21,526,TTB_staff_DTA_files
1964-01-22 22:00:00,22,28430.0,-15.978333333333333,8200.0,22,527,TTB_staff_DTA_files
1964-01-22 23:00:00,22,28430.0,-15.981666666666666,8200.0,23,528,TTB_staff_DTA_files
1964-01-23 00:00:00,23,28432.0,-15.981666666666666,8201.0,0,529,TTB_staff_DTA_files
1964-01-23 01:00:00,23,28435.0,-15.983333333333333,8201.0,1,530,TTB_staff_DTA_files
1964-01-23 02:00:00,23,28438.0,-15.983333333333333,8201.0,2,531,TTB_staff_DTA_files
1964-01-23 03:00:00,23,28441.0,-15.985000000000001,8202.0,3,532,TTB_staff_DTA_files
1964-01-23 04:00:00,23,28442.0,-15.983333333333333,8203.0,4,533,TTB_staff_DTA_files
1964-01-23 05:00:00,23,28444.0,-15.981666666666666,8204.0,5,534,TTB_staff_DTA_files
1964-01-23 06:00:00,23,28450.0,-15.983333333333333,8201.0,6,535,TTB_staff_DTA_files
1964-01-23 07:00:00,23,28457.0,-15.983333333333333,8201.0,7,536,TTB_staff_DTA_files
1964-01-23 08:00:00,23,28477.0,-15.951666666666666,8195.0,8,537,TTB_staff_DTA_files
1964-01-23 09:00:00,23,28482.0,-15.911666666666667,8186.0,9,538,TTB_staff_DTA_files
1964-01-23 10:00:00,23,28485.0,-15.901666666666667,8178.0,10,539,TTB_staff_DTA_files
1964-01-23 11:00:00,23,28482.0,-15.911666666666667,8175.0,11,540,TTB_staff_DTA_files
1964-01-23 12:00:00,23,28486.0,-15.963333333333333,8171.0,12,541,TTB_staff_DTA_files
1964-01-23 13:00:00,23,28478.0,-15.988333333333333,8186.0,13,542,TTB_staff_DTA_files
1964-01-23 14:00:00,23,28461.0,-15.948333333333332,8191.0,14,543,TTB_staff_DTA_files
1964-01-23 15:00:00,23,28452.0,-15.983333333333333,8186.0,15,544,TTB_staff_DTA_files
1964-01-23 16:00:00,23,28445.0,-15.995000000000001,8190.0,16,545,TTB_staff_DTA_files
1964-01-23 17:00:00,23,28442.0,-15.978333333333333,8197.0,17,546,TTB_staff_DTA_files
1964-01-23 18:00:00,23,28437.0,-15.978333333333333,8198.0,18,547,TTB_staff_DTA_files
1964-01-23 19:00:00,23,28436.0,-15.979999999999999,8198.0,19,548,TTB_staff_DTA_files
1964-01-23 20:00:00,23,28432.0,-15.971666666666666,8198.0,20,549,TTB_staff_DTA_files
1964-01-23 21:00:00,23,28431.0,-15.965,8197.0,21,550,TTB_staff_DTA_files
1964-01-23 22:00:00,23,28430.0,-15.961666666666668,8197.0,22,551,TTB_staff_DTA_files
1964-01-23 23:00:00,23,28428.0,-15.936666666666667,8197.0,23,552,TTB_staff_DTA_files
