Datetime_GMT0,DOY,H,D,Z,F,Hours_in_day,Hours_in_year,Data_source
1964-05-10 13:00:00,131,nan,nan,nan,nan,13,3134,WDC
1964-05-10 14:00:00,131,nan,nan,nan,nan,14,3135,WDC
1964-05-10 15:00:00,131,nan,nan,nan,nan,15,3136,WDC
1964-05-10 16:00:00,131,nan,nan,nan,nan,16,3137,WDC
1964-05-10 17:00:00,131,nan,nan,nan,nan,17,3138,WDC
1964-05-10 18:00:00,131,nan,nan,nan,nan,18,3139,WDC
1964-05-10 19:00:00,131,nan,nan,nan,nan,19,3140,WDC
1964-05-10 20:00:00,131,nan,nan,nan,nan,20,3141,WDC
1964-05-10 21:00:00,131,nan,nan,nan,nan,21,3142,WDC
1964-05-10 22:00:00,131,nan,nan,nan,nan,22,3143,WDC
1964-05-10 23:00:00,131,nan,nan,nan,nan,23,3144,WDC
1964-05-11 00:00:00,132,nan,nan,nan,nan,0,3145,WDC
1964-05-11 01:00:00,132,nan,nan,nan,nan,1,3146,WDC
1964-05-11 02:00:00,132,nan,nan,nan,nan,2,3147,WDC
1964-05-11 03:00:00,132,nan,nan,nan,nan,3,3148,WDC
1964-05-11 04:00:00,132,nan,nan,nan,nan,4,3149,WDC
1964-05-11 05:00:00,132,nan,nan,nan,nan,5,3150,WDC
1964-05-11 06:00:00,132,nan,nan,nan,nan,6,3151,WDC
1964-05-11 07:00:00,132,nan,nan,nan,nan,7,3152,WDC
1964-05-11 08:00:00,132,nan,nan,nan,nan,8,3153,WDC
1964-05-11 09:00:00,132,nan,nan,nan,nan,9,3154,WDC
1964-05-11 10:00:00,132,nan,nan,nan,nan,10,3155,WDC
1964-05-11 11:00:00,132,nan,nan,nan,nan,11,3156,WDC
1964-05-11 12:00:00,132,nan,nan,nan,nan,12,3157,WDC
1964-05-11 13:00:00,132,nan,nan,nan,nan,13,3158,WDC
1964-05-11 14:00:00,132,nan,nan,nan,nan,14,3159,WDC
1964-05-11 15:00:00,132,nan,nan,nan,nan,15,3160,WDC
1964-05-11 16:00:00,132,nan,nan,nan,nan,16,3161,WDC
1964-05-11 17:00:00,132,nan,nan,nan,nan,17,3162,WDC
1964-05-11 18:00:00,132,nan,nan,nan,nan,18,3163,WDC
1964-05-11 19:00:00,132,nan,nan,nan,nan,19,3164,WDC
1964-05-11 20:00:00,132,nan,nan,nan,nan,20,3165,WDC
1964-05-11 21:00:00,132,nan,nan,nan,nan,21,3166,WDC
1964-05-11 22:00:00,132,nan,nan,nan,nan,22,3167,WDC
1964-05-11 23:00:00,132,nan,nan,nan,nan,23,3168,WDC
1964-05-12 00:00:00,133,nan,nan,nan,nan,0,3169,WDC
1964-05-12 01:00:00,133,nan,nan,nan,nan,1,3170,WDC
1964-05-12 02:00:00,133,nan,nan,nan,nan,2,3171,WDC
1964-05-12 03:00:00,133,nan,nan,nan,nan,3,3172,WDC
1964-05-12 04:00:00,133,nan,nan,nan,nan,4,3173,WDC
1964-05-12 05:00:00,133,nan,nan,nan,nan,5,3174,WDC
1964-05-12 06:00:00,133,nan,nan,nan,nan,6,3175,WDC
1964-05-12 07:00:00,133,nan,nan,nan,nan,7,3176,WDC
1964-05-12 08:00:00,133,nan,nan,nan,nan,8,3177,WDC
1964-05-12 09:00:00,133,nan,nan,nan,nan,9,3178,WDC
1964-05-12 10:00:00,133,nan,nan,nan,nan,10,3179,WDC
1964-05-12 11:00:00,133,nan,nan,nan,nan,11,3180,WDC
1964-05-12 12:00:00,133,nan,nan,nan,nan,12,3181,WDC
1964-05-12 13:00:00,133,nan,nan,nan,nan,13,3182,WDC
1964-05-12 14:00:00,133,nan,nan,nan,nan,14,3183,WDC
1964-05-12 15:00:00,133,nan,nan,nan,nan,15,3184,WDC
1964-05-12 16:00:00,133,nan,nan,nan,nan,16,3185,WDC
1964-05-12 17:00:00,133,nan,nan,nan,nan,17,3186,WDC
1964-05-12 18:00:00,133,nan,nan,nan,nan,18,3187,WDC
1964-05-12 19:00:00,133,nan,nan,nan,nan,19,3188,WDC
1964-05-12 20:00:00,133,nan,nan,nan,nan,20,3189,WDC
1964-05-12 21:00:00,133,nan,nan,nan,nan,21,3190,WDC
1964-05-12 22:00:00,133,nan,nan,nan,nan,22,3191,WDC
1964-05-12 23:00:00,133,nan,nan,nan,nan,23,3192,WDC
1964-05-13 00:00:00,134,nan,nan,nan,nan,0,3193,WDC
1964-05-13 01:00:00,134,nan,nan,nan,nan,1,3194,WDC
1964-05-13 02:00:00,134,nan,nan,nan,nan,2,3195,WDC
1964-05-13 03:00:00,134,nan,nan,nan,nan,3,3196,WDC
1964-05-13 04:00:00,134,nan,nan,nan,nan,4,3197,WDC
1964-05-13 05:00:00,134,nan,nan,nan,nan,5,3198,WDC
1964-05-13 06:00:00,134,nan,nan,nan,nan,6,3199,WDC
1964-05-13 07:00:00,134,nan,nan,nan,nan,7,3200,WDC
1964-05-13 08:00:00,134,nan,nan,nan,nan,8,3201,WDC
1964-05-13 09:00:00,134,nan,nan,nan,nan,9,3202,WDC
1964-05-13 10:00:00,134,nan,nan,nan,nan,10,3203,WDC
1964-05-13 11:00:00,134,nan,nan,nan,nan,11,3204,WDC
1964-05-13 12:00:00,134,nan,nan,nan,nan,12,3205,WDC
1964-05-13 13:00:00,134,nan,nan,nan,nan,13,3206,WDC
1964-05-13 14:00:00,134,nan,nan,nan,nan,14,3207,WDC
1964-05-13 15:00:00,134,nan,nan,nan,nan,15,3208,WDC
1964-05-13 16:00:00,134,nan,nan,nan,nan,16,3209,WDC
1964-05-13 17:00:00,134,nan,nan,nan,nan,17,3210,WDC
1964-05-13 18:00:00,134,nan,nan,nan,nan,18,3211,WDC
1964-05-13 19:00:00,134,nan,nan,nan,nan,19,3212,WDC
1964-05-13 20:00:00,134,nan,nan,nan,nan,20,3213,WDC
1964-05-13 21:00:00,134,nan,nan,nan,nan,21,3214,WDC
1964-05-13 22:00:00,134,nan,nan,nan,nan,22,3215,WDC
1964-05-13 23:00:00,134,nan,nan,nan,nan,23,3216,WDC
1964-05-14 00:00:00,135,nan,nan,nan,nan,0,3217,WDC
1964-05-14 01:00:00,135,nan,nan,nan,nan,1,3218,WDC
1964-05-14 02:00:00,135,nan,nan,nan,nan,2,3219,WDC
1964-05-14 03:00:00,135,nan,nan,nan,nan,3,3220,WDC
1964-05-14 04:00:00,135,nan,nan,nan,nan,4,3221,WDC
1964-05-14 05:00:00,135,nan,nan,nan,nan,5,3222,WDC
1964-05-14 06:00:00,135,nan,nan,nan,nan,6,3223,WDC
1964-05-14 07:00:00,135,nan,nan,nan,nan,7,3224,WDC
1964-05-14 08:00:00,135,nan,nan,nan,nan,8,3225,WDC
1964-05-14 09:00:00,135,nan,nan,nan,nan,9,3226,WDC
1964-05-14 10:00:00,135,nan,nan,nan,nan,10,3227,WDC
1964-05-14 11:00:00,135,nan,nan,nan,nan,11,3228,WDC
1964-05-14 12:00:00,135,nan,nan,nan,nan,12,3229,WDC
1964-05-14 13:00:00,135,nan,nan,nan,nan,13,3230,WDC
1964-05-14 14:00:00,135,nan,nan,nan,nan,14,3231,WDC
1964-05-14 15:00:00,135,nan,nan,nan,nan,15,3232,WDC
1964-05-14 16:00:00,135,nan,nan,nan,nan,16,3233,WDC
1964-05-14 17:00:00,135,nan,nan,nan,nan,17,3234,WDC
1964-05-14 18:00:00,135,nan,nan,nan,nan,18,3235,WDC
1964-05-14 19:00:00,135,nan,nan,nan,nan,19,3236,WDC
1964-05-14 20:00:00,135,nan,nan,nan,nan,20,3237,WDC
1964-05-14 21:00:00,135,nan,nan,nan,nan,21,3238,WDC
1964-05-14 22:00:00,135,nan,nan,nan,nan,22,3239,WDC
1964-05-14 23:00:00,135,nan,nan,nan,nan,23,3240,WDC
1964-05-15 00:00:00,136,nan,nan,nan,nan,0,3241,WDC
1964-05-15 01:00:00,136,nan,nan,nan,nan,1,3242,WDC
1964-05-15 02:00:00,136,nan,nan,nan,nan,2,3243,WDC
1964-05-15 03:00:00,136,nan,nan,nan,nan,3,3244,WDC
1964-05-15 04:00:00,136,nan,nan,nan,nan,4,3245,WDC
1964-05-15 05:00:00,136,nan,nan,nan,nan,5,3246,WDC
1964-05-15 06:00:00,136,nan,nan,nan,nan,6,3247,WDC
1964-05-15 07:00:00,136,nan,nan,nan,nan,7,3248,WDC
1964-05-15 08:00:00,136,nan,nan,nan,nan,8,3249,WDC
1964-05-15 09:00:00,136,nan,nan,nan,nan,9,3250,WDC
1964-05-15 10:00:00,136,nan,nan,nan,nan,10,3251,WDC
1964-05-15 11:00:00,136,nan,nan,nan,nan,11,3252,WDC
1964-05-15 12:00:00,136,nan,nan,nan,nan,12,3253,WDC
1964-05-15 13:00:00,136,nan,nan,nan,nan,13,3254,WDC
1964-05-15 14:00:00,136,nan,nan,nan,nan,14,3255,WDC
1964-05-15 15:00:00,136,nan,nan,nan,nan,15,3256,WDC
1964-05-15 16:00:00,136,nan,nan,nan,nan,16,3257,WDC
1964-05-15 17:00:00,136,nan,nan,nan,nan,17,3258,WDC
1964-05-15 18:00:00,136,nan,nan,nan,nan,18,3259,WDC
1964-05-15 19:00:00,136,nan,nan,nan,nan,19,3260,WDC
1964-05-15 20:00:00,136,nan,nan,nan,nan,20,3261,WDC
1964-05-15 21:00:00,136,nan,nan,nan,nan,21,3262,WDC
1964-05-15 22:00:00,136,nan,nan,nan,nan,22,3263,WDC
1964-05-15 23:00:00,136,nan,nan,nan,nan,23,3264,WDC
1964-05-16 00:00:00,137,nan,nan,nan,nan,0,3265,WDC
1964-05-16 01:00:00,137,nan,nan,nan,nan,1,3266,WDC
1964-05-16 02:00:00,137,nan,nan,nan,nan,2,3267,WDC
1964-05-16 03:00:00,137,nan,nan,nan,nan,3,3268,WDC
1964-05-16 04:00:00,137,nan,nan,nan,nan,4,3269,WDC
1964-05-16 05:00:00,137,nan,nan,nan,nan,5,3270,WDC
1964-05-16 06:00:00,137,nan,nan,nan,nan,6,3271,WDC
1964-05-16 07:00:00,137,nan,nan,nan,nan,7,3272,WDC
1964-05-16 08:00:00,137,nan,nan,nan,nan,8,3273,WDC
1964-05-16 09:00:00,137,nan,nan,nan,nan,9,3274,WDC
1964-05-16 10:00:00,137,nan,nan,nan,nan,10,3275,WDC
1964-05-16 11:00:00,137,nan,nan,nan,nan,11,3276,WDC
1964-05-16 12:00:00,137,nan,nan,nan,nan,12,3277,WDC
1964-05-16 13:00:00,137,nan,nan,nan,nan,13,3278,WDC
1964-05-16 14:00:00,137,nan,nan,nan,nan,14,3279,WDC
1964-05-16 15:00:00,137,nan,nan,nan,nan,15,3280,WDC
1964-05-16 16:00:00,137,nan,nan,nan,nan,16,3281,WDC
1964-05-16 17:00:00,137,nan,nan,nan,nan,17,3282,WDC
1964-05-16 18:00:00,137,nan,nan,nan,nan,18,3283,WDC
1964-05-16 19:00:00,137,nan,nan,nan,nan,19,3284,WDC
1964-05-16 20:00:00,137,nan,nan,nan,nan,20,3285,WDC
1964-05-16 21:00:00,137,nan,nan,nan,nan,21,3286,WDC
1964-05-16 22:00:00,137,nan,nan,nan,nan,22,3287,WDC
1964-05-16 23:00:00,137,nan,nan,nan,nan,23,3288,WDC
1964-05-17 00:00:00,138,nan,nan,nan,nan,0,3289,WDC
1964-05-17 01:00:00,138,nan,nan,nan,nan,1,3290,WDC
1964-05-17 02:00:00,138,nan,nan,nan,nan,2,3291,WDC
1964-05-17 03:00:00,138,nan,nan,nan,nan,3,3292,WDC
1964-05-17 04:00:00,138,nan,nan,nan,nan,4,3293,WDC
1964-05-17 05:00:00,138,nan,nan,nan,nan,5,3294,WDC
1964-05-17 06:00:00,138,nan,nan,nan,nan,6,3295,WDC
1964-05-17 07:00:00,138,nan,nan,nan,nan,7,3296,WDC
1964-05-17 08:00:00,138,nan,nan,nan,nan,8,3297,WDC
1964-05-17 09:00:00,138,nan,nan,nan,nan,9,3298,WDC
1964-05-17 10:00:00,138,nan,nan,nan,nan,10,3299,WDC
1964-05-17 11:00:00,138,nan,nan,nan,nan,11,3300,WDC
1964-05-17 12:00:00,138,nan,nan,nan,nan,12,3301,WDC
1964-05-17 13:00:00,138,nan,nan,nan,nan,13,3302,WDC
1964-05-17 14:00:00,138,nan,nan,nan,nan,14,3303,WDC
1964-05-17 15:00:00,138,nan,nan,nan,nan,15,3304,WDC
1964-05-17 16:00:00,138,nan,nan,nan,nan,16,3305,WDC
1964-05-17 17:00:00,138,nan,nan,nan,nan,17,3306,WDC
1964-05-17 18:00:00,138,nan,nan,nan,nan,18,3307,WDC
1964-05-17 19:00:00,138,nan,nan,nan,nan,19,3308,WDC
1964-05-17 20:00:00,138,nan,nan,nan,nan,20,3309,WDC
1964-05-17 21:00:00,138,nan,nan,nan,nan,21,3310,WDC
1964-05-17 22:00:00,138,nan,nan,nan,nan,22,3311,WDC
1964-05-17 23:00:00,138,nan,nan,nan,nan,23,3312,WDC
1964-05-18 00:00:00,139,nan,nan,nan,nan,0,3313,WDC
1964-05-18 01:00:00,139,nan,nan,nan,nan,1,3314,WDC
1964-05-18 02:00:00,139,nan,nan,nan,nan,2,3315,WDC
1964-05-18 03:00:00,139,nan,nan,nan,nan,3,3316,WDC
1964-05-18 04:00:00,139,nan,nan,nan,nan,4,3317,WDC
1964-05-18 05:00:00,139,nan,nan,nan,nan,5,3318,WDC
1964-05-18 06:00:00,139,nan,nan,nan,nan,6,3319,WDC
1964-05-18 07:00:00,139,nan,nan,nan,nan,7,3320,WDC
1964-05-18 08:00:00,139,nan,nan,nan,nan,8,3321,WDC
1964-05-18 09:00:00,139,nan,nan,nan,nan,9,3322,WDC
1964-05-18 10:00:00,139,nan,nan,nan,nan,10,3323,WDC
1964-05-18 11:00:00,139,nan,nan,nan,nan,11,3324,WDC
1964-05-18 12:00:00,139,nan,nan,nan,nan,12,3325,WDC
1964-05-18 13:00:00,139,nan,nan,nan,nan,13,3326,WDC
1964-05-18 14:00:00,139,nan,nan,nan,nan,14,3327,WDC
1964-05-18 15:00:00,139,nan,nan,nan,nan,15,3328,WDC
1964-05-18 16:00:00,139,nan,nan,nan,nan,16,3329,WDC
1964-05-18 17:00:00,139,nan,nan,nan,nan,17,3330,WDC
1964-05-18 18:00:00,139,nan,nan,nan,nan,18,3331,WDC
1964-05-18 19:00:00,139,nan,nan,nan,nan,19,3332,WDC
1964-05-18 20:00:00,139,nan,nan,nan,nan,20,3333,WDC
1964-05-18 21:00:00,139,nan,nan,nan,nan,21,3334,WDC
1964-05-18 22:00:00,139,nan,nan,nan,nan,22,3335,WDC
1964-05-18 23:00:00,139,nan,nan,nan,nan,23,3336,WDC
1964-05-19 00:00:00,140,nan,nan,nan,nan,0,3337,WDC
1964-05-19 01:00:00,140,nan,nan,nan,nan,1,3338,WDC
1964-05-19 02:00:00,140,nan,nan,nan,nan,2,3339,WDC
1964-05-19 03:00:00,140,nan,nan,nan,nan,3,3340,WDC
1964-05-19 04:00:00,140,nan,nan,nan,nan,4,3341,WDC
1964-05-19 05:00:00,140,nan,nan,nan,nan,5,3342,WDC
1964-05-19 06:00:00,140,nan,nan,nan,nan,6,3343,WDC
1964-05-19 07:00:00,140,nan,nan,nan,nan,7,3344,WDC
1964-05-19 08:00:00,140,nan,nan,nan,nan,8,3345,WDC
1964-05-19 09:00:00,140,nan,nan,nan,nan,9,3346,WDC
1964-05-19 10:00:00,140,nan,nan,nan,nan,10,3347,WDC
1964-05-19 11:00:00,140,nan,nan,nan,nan,11,3348,WDC
1964-05-19 12:00:00,140,nan,nan,nan,nan,12,3349,WDC
1964-05-19 13:00:00,140,nan,nan,nan,nan,13,3350,WDC
1964-05-19 14:00:00,140,nan,nan,nan,nan,14,3351,WDC
1964-05-19 15:00:00,140,nan,nan,nan,nan,15,3352,WDC
1964-05-19 16:00:00,140,nan,nan,nan,nan,16,3353,WDC
1964-05-19 17:00:00,140,nan,nan,nan,nan,17,3354,WDC
1964-05-19 18:00:00,140,nan,nan,nan,nan,18,3355,WDC
1964-05-19 19:00:00,140,nan,nan,nan,nan,19,3356,WDC
1964-05-19 20:00:00,140,nan,nan,nan,nan,20,3357,WDC
1964-05-19 21:00:00,140,nan,nan,nan,nan,21,3358,WDC
1964-05-19 22:00:00,140,nan,nan,nan,nan,22,3359,WDC
1964-05-19 23:00:00,140,nan,nan,nan,nan,23,3360,WDC
1964-05-20 00:00:00,141,nan,nan,nan,nan,0,3361,WDC
1964-05-20 01:00:00,141,nan,nan,nan,nan,1,3362,WDC
1964-05-20 02:00:00,141,nan,nan,nan,nan,2,3363,WDC
1964-05-20 03:00:00,141,nan,nan,nan,nan,3,3364,WDC
1964-05-20 04:00:00,141,nan,nan,nan,nan,4,3365,WDC
1964-05-20 05:00:00,141,nan,nan,nan,nan,5,3366,WDC
1964-05-20 06:00:00,141,nan,nan,nan,nan,6,3367,WDC
1964-05-20 07:00:00,141,nan,nan,nan,nan,7,3368,WDC
1964-05-20 08:00:00,141,nan,nan,nan,nan,8,3369,WDC
1964-05-20 09:00:00,141,nan,nan,nan,nan,9,3370,WDC
1964-05-20 10:00:00,141,nan,nan,nan,nan,10,3371,WDC
1964-05-20 11:00:00,141,nan,nan,nan,nan,11,3372,WDC
1964-05-20 12:00:00,141,nan,nan,nan,nan,12,3373,WDC
1964-05-20 13:00:00,141,nan,nan,nan,nan,13,3374,WDC
1964-05-20 14:00:00,141,nan,nan,nan,nan,14,3375,WDC
1964-05-20 15:00:00,141,nan,nan,nan,nan,15,3376,WDC
1964-05-20 16:00:00,141,nan,nan,nan,nan,16,3377,WDC
1964-05-20 17:00:00,141,nan,nan,nan,nan,17,3378,WDC
1964-05-20 18:00:00,141,nan,nan,nan,nan,18,3379,WDC
1964-05-20 19:00:00,141,nan,nan,nan,nan,19,3380,WDC
1964-05-20 20:00:00,141,nan,nan,nan,nan,20,3381,WDC
1964-05-20 21:00:00,141,nan,nan,nan,nan,21,3382,WDC
1964-05-20 22:00:00,141,nan,nan,nan,nan,22,3383,WDC
1964-05-20 23:00:00,141,nan,nan,nan,nan,23,3384,WDC
1964-05-21 00:00:00,142,nan,nan,nan,nan,0,3385,WDC
1964-05-21 01:00:00,142,nan,nan,nan,nan,1,3386,WDC
1964-05-21 02:00:00,142,nan,nan,nan,nan,2,3387,WDC
1964-05-21 03:00:00,142,nan,nan,nan,nan,3,3388,WDC
1964-05-21 04:00:00,142,nan,nan,nan,nan,4,3389,WDC
1964-05-21 05:00:00,142,nan,nan,nan,nan,5,3390,WDC
1964-05-21 06:00:00,142,nan,nan,nan,nan,6,3391,WDC
1964-05-21 07:00:00,142,nan,nan,nan,nan,7,3392,WDC
1964-05-21 08:00:00,142,nan,nan,nan,nan,8,3393,WDC
1964-05-21 09:00:00,142,nan,nan,nan,nan,9,3394,WDC
1964-05-21 10:00:00,142,nan,nan,nan,nan,10,3395,WDC
1964-05-21 11:00:00,142,nan,nan,nan,nan,11,3396,WDC
1964-05-21 12:00:00,142,nan,nan,nan,nan,12,3397,WDC
1964-05-21 13:00:00,142,nan,nan,nan,nan,13,3398,WDC
1964-05-21 14:00:00,142,nan,nan,nan,nan,14,3399,WDC
1964-05-21 15:00:00,142,nan,nan,nan,nan,15,3400,WDC
1964-05-21 16:00:00,142,nan,nan,nan,nan,16,3401,WDC
1964-05-21 17:00:00,142,nan,nan,nan,nan,17,3402,WDC
1964-05-21 18:00:00,142,nan,nan,nan,nan,18,3403,WDC
1964-05-21 19:00:00,142,nan,nan,nan,nan,19,3404,WDC
1964-05-21 20:00:00,142,nan,nan,nan,nan,20,3405,WDC
1964-05-21 21:00:00,142,nan,nan,nan,nan,21,3406,WDC
1964-05-21 22:00:00,142,nan,nan,nan,nan,22,3407,WDC
1964-05-21 23:00:00,142,nan,nan,nan,nan,23,3408,WDC
1964-05-22 00:00:00,143,nan,nan,nan,nan,0,3409,WDC
1964-05-22 01:00:00,143,nan,nan,nan,nan,1,3410,WDC
1964-05-22 02:00:00,143,nan,nan,nan,nan,2,3411,WDC
1964-05-22 03:00:00,143,nan,nan,nan,nan,3,3412,WDC
1964-05-22 04:00:00,143,nan,nan,nan,nan,4,3413,WDC
1964-05-22 05:00:00,143,nan,nan,nan,nan,5,3414,WDC
1964-05-22 06:00:00,143,nan,nan,nan,nan,6,3415,WDC
1964-05-22 07:00:00,143,nan,nan,nan,nan,7,3416,WDC
1964-05-22 08:00:00,143,nan,nan,nan,nan,8,3417,WDC
1964-05-22 09:00:00,143,nan,nan,nan,nan,9,3418,WDC
1964-05-22 10:00:00,143,nan,nan,nan,nan,10,3419,WDC
1964-05-22 11:00:00,143,nan,nan,nan,nan,11,3420,WDC
1964-05-22 12:00:00,143,nan,nan,nan,nan,12,3421,WDC
1964-05-22 13:00:00,143,nan,nan,nan,nan,13,3422,WDC
1964-05-22 14:00:00,143,nan,nan,nan,nan,14,3423,WDC
1964-05-22 15:00:00,143,nan,nan,nan,nan,15,3424,WDC
1964-05-22 16:00:00,143,nan,nan,nan,nan,16,3425,WDC
1964-05-22 17:00:00,143,nan,nan,nan,nan,17,3426,WDC
1964-05-22 18:00:00,143,nan,nan,nan,nan,18,3427,WDC
1964-05-22 19:00:00,143,nan,nan,nan,nan,19,3428,WDC
1964-05-22 20:00:00,143,nan,nan,nan,nan,20,3429,WDC
1964-05-22 21:00:00,143,nan,nan,nan,nan,21,3430,WDC
1964-05-22 22:00:00,143,nan,nan,nan,nan,22,3431,WDC
1964-05-22 23:00:00,143,nan,nan,nan,nan,23,3432,WDC
1964-05-23 00:00:00,144,nan,nan,nan,nan,0,3433,WDC
1964-05-23 01:00:00,144,nan,nan,nan,nan,1,3434,WDC
1964-05-23 02:00:00,144,nan,nan,nan,nan,2,3435,WDC
1964-05-23 03:00:00,144,nan,nan,nan,nan,3,3436,WDC
1964-05-23 04:00:00,144,nan,nan,nan,nan,4,3437,WDC
1964-05-23 05:00:00,144,nan,nan,nan,nan,5,3438,WDC
1964-05-23 06:00:00,144,nan,nan,nan,nan,6,3439,WDC
1964-05-23 07:00:00,144,nan,nan,nan,nan,7,3440,WDC
1964-05-23 08:00:00,144,nan,nan,nan,nan,8,3441,WDC
1964-05-23 09:00:00,144,nan,nan,nan,nan,9,3442,WDC
1964-05-23 10:00:00,144,nan,nan,nan,nan,10,3443,WDC
1964-05-23 11:00:00,144,nan,nan,nan,nan,11,3444,WDC
1964-05-23 12:00:00,144,nan,nan,nan,nan,12,3445,WDC
1964-05-23 13:00:00,144,nan,nan,nan,nan,13,3446,WDC
1964-05-23 14:00:00,144,nan,nan,nan,nan,14,3447,WDC
1964-05-23 15:00:00,144,nan,nan,nan,nan,15,3448,WDC
1964-05-23 16:00:00,144,nan,nan,nan,nan,16,3449,WDC
1964-05-23 17:00:00,144,nan,nan,nan,nan,17,3450,WDC
1964-05-23 18:00:00,144,nan,nan,nan,nan,18,3451,WDC
1964-05-23 19:00:00,144,nan,nan,nan,nan,19,3452,WDC
1964-05-23 20:00:00,144,nan,nan,nan,nan,20,3453,WDC
1964-05-23 21:00:00,144,nan,nan,nan,nan,21,3454,WDC
1964-05-23 22:00:00,144,nan,nan,nan,nan,22,3455,WDC
1964-05-23 23:00:00,144,nan,nan,nan,nan,23,3456,WDC
1964-05-24 00:00:00,145,nan,nan,nan,nan,0,3457,WDC
1964-05-24 01:00:00,145,nan,nan,nan,nan,1,3458,WDC
1964-05-24 02:00:00,145,nan,nan,nan,nan,2,3459,WDC
1964-05-24 03:00:00,145,nan,nan,nan,nan,3,3460,WDC
1964-05-24 04:00:00,145,nan,nan,nan,nan,4,3461,WDC
1964-05-24 05:00:00,145,nan,nan,nan,nan,5,3462,WDC
1964-05-24 06:00:00,145,nan,nan,nan,nan,6,3463,WDC
1964-05-24 07:00:00,145,nan,nan,nan,nan,7,3464,WDC
1964-05-24 08:00:00,145,nan,nan,nan,nan,8,3465,WDC
1964-05-24 09:00:00,145,nan,nan,nan,nan,9,3466,WDC
1964-05-24 10:00:00,145,nan,nan,nan,nan,10,3467,WDC
1964-05-24 11:00:00,145,nan,nan,nan,nan,11,3468,WDC
1964-05-24 12:00:00,145,nan,nan,nan,nan,12,3469,WDC
1964-05-24 13:00:00,145,nan,nan,nan,nan,13,3470,WDC
1964-05-24 14:00:00,145,nan,nan,nan,nan,14,3471,WDC
1964-05-24 15:00:00,145,nan,nan,nan,nan,15,3472,WDC
1964-05-24 16:00:00,145,nan,nan,nan,nan,16,3473,WDC
1964-05-24 17:00:00,145,nan,nan,nan,nan,17,3474,WDC
1964-05-24 18:00:00,145,nan,nan,nan,nan,18,3475,WDC
1964-05-24 19:00:00,145,nan,nan,nan,nan,19,3476,WDC
1964-05-24 20:00:00,145,nan,nan,nan,nan,20,3477,WDC
1964-05-24 21:00:00,145,nan,nan,nan,nan,21,3478,WDC
1964-05-24 22:00:00,145,nan,nan,nan,nan,22,3479,WDC
1964-05-24 23:00:00,145,nan,nan,nan,nan,23,3480,WDC
1964-05-25 00:00:00,146,nan,nan,nan,nan,0,3481,WDC
1964-05-25 01:00:00,146,nan,nan,nan,nan,1,3482,WDC
1964-05-25 02:00:00,146,nan,nan,nan,nan,2,3483,WDC
1964-05-25 03:00:00,146,nan,nan,nan,nan,3,3484,WDC
1964-05-25 04:00:00,146,nan,nan,nan,nan,4,3485,WDC
1964-05-25 05:00:00,146,nan,nan,nan,nan,5,3486,WDC
1964-05-25 06:00:00,146,nan,nan,nan,nan,6,3487,WDC
1964-05-25 07:00:00,146,nan,nan,nan,nan,7,3488,WDC
1964-05-25 08:00:00,146,nan,nan,nan,nan,8,3489,WDC
1964-05-25 09:00:00,146,nan,nan,nan,nan,9,3490,WDC
1964-05-25 10:00:00,146,nan,nan,nan,nan,10,3491,WDC
1964-05-25 11:00:00,146,nan,nan,nan,nan,11,3492,WDC
1964-05-25 12:00:00,146,nan,nan,nan,nan,12,3493,WDC
1964-05-25 13:00:00,146,nan,nan,nan,nan,13,3494,WDC
1964-05-25 14:00:00,146,nan,nan,nan,nan,14,3495,WDC
1964-05-25 15:00:00,146,nan,nan,nan,nan,15,3496,WDC
1964-05-25 16:00:00,146,nan,nan,nan,nan,16,3497,WDC
1964-05-25 17:00:00,146,nan,nan,nan,nan,17,3498,WDC
1964-05-25 18:00:00,146,nan,nan,nan,nan,18,3499,WDC
1964-05-25 19:00:00,146,nan,nan,nan,nan,19,3500,WDC
1964-05-25 20:00:00,146,nan,nan,nan,nan,20,3501,WDC
1964-05-25 21:00:00,146,nan,nan,nan,nan,21,3502,WDC
1964-05-25 22:00:00,146,nan,nan,nan,nan,22,3503,WDC
1964-05-25 23:00:00,146,nan,nan,nan,nan,23,3504,WDC
1964-05-26 00:00:00,147,nan,nan,nan,nan,0,3505,WDC
1964-05-26 01:00:00,147,nan,nan,nan,nan,1,3506,WDC
1964-05-26 02:00:00,147,nan,nan,nan,nan,2,3507,WDC
1964-05-26 03:00:00,147,nan,nan,nan,nan,3,3508,WDC
1964-05-26 04:00:00,147,nan,nan,nan,nan,4,3509,WDC
1964-05-26 05:00:00,147,nan,nan,nan,nan,5,3510,WDC
1964-05-26 06:00:00,147,nan,nan,nan,nan,6,3511,WDC
1964-05-26 07:00:00,147,nan,nan,nan,nan,7,3512,WDC
1964-05-26 08:00:00,147,nan,nan,nan,nan,8,3513,WDC
1964-05-26 09:00:00,147,nan,nan,nan,nan,9,3514,WDC
1964-05-26 10:00:00,147,nan,nan,nan,nan,10,3515,WDC
1964-05-26 11:00:00,147,nan,nan,nan,nan,11,3516,WDC
1964-05-26 12:00:00,147,nan,nan,nan,nan,12,3517,WDC
1964-05-26 13:00:00,147,nan,nan,nan,nan,13,3518,WDC
1964-05-26 14:00:00,147,nan,nan,nan,nan,14,3519,WDC
1964-05-26 15:00:00,147,nan,nan,nan,nan,15,3520,WDC
